case_id,family_id,family,room,corpora,quality_partitions,actor_ids,roles,historical_source_partition,reference_class,complete_reference,overlap,utterances,reference_words,scheduled_duration_s,prepared_frames,sample_rate_hz,channels,prepared_format,raw_format,capture_id,capture_minus_source_offset_samples,O0_sha256,O1_sha256,O0_gain_already_applied,O1_gain_already_applied,runtime_gain,original_normalized_transcripts,activity_reference,exact_word_timing,exact_phonetic_timing,punctuation_reference,metric_limitations,screen_48
S45_10_06,F10,Localized nonspeech and transients,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,9253037755a9d9ecc3ece36a36b1c90f88eeb8b5b12f6efdee608a25daca0ba0,a6a7a6ed3ef50e43ac13b368a55fcecd9ae17bbad7b987b5420fa4ad2248cf2e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,True
S45_10_07,F10,Localized nonspeech and transients,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,e67b01b738080e9577be3c1823c930afe366b0b9236cd90621f201481c1b287d,f7bae2730c97c31a51968e8a949995919fa80114b525eb3846181ee27dbce164,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_08,F10,Localized nonspeech and transients,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,a550e64ba4297151484be72cd74f0057364dfd9d922f48a012487f6e9195c879,1b0648d68e3fa542fb6797a5fec84f77445854b19bcd4014a41fdd4a2c1b96d7,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,True
S45_10_09,F10,Localized nonspeech and transients,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,5c8c7407917dffaed75879865b48193ad618cbf298926b5c664af133e8e6f834,01ffe94c6a00e3bc3d93a4122330570d1c072003a005846b5a1f0916fbdc3e90,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_10,F10,Localized nonspeech and transients,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,93bd5534609f4a4188ebef89bb06063ffc851a610414c9cacd8a9de2c1babfd5,4132c1036e004ee16d0bcd5c4336df4088ba5a6070cd7c59a540a667fe0239ab,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_11,F10,Localized nonspeech and transients,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,f9a8507a7a530b9e010ab75251e12e4d5d72790cb812cd0c44ad572a7aa26bc5,537946d4765bd6fdcb811eb767e6f0df60e28b0d7be7f173eba7a777e7f6f0ea,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_12,F10,Localized nonspeech and transients,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,0fd5ac67c0d321d91f67d7eac77da7fdb513f5b59042af0e16cef331e6aa3319,477d6ae0e966fddbdb7459d2249418307ea6aade34d93df94a9481fca6aef979,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_13,F10,Localized nonspeech and transients,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,b6bc64d46af24da18f2fd8b7038aaafd59c7f81e6f68d6c8b2c4a4f993ae4d39,47ee8c3947f03aac74778352eea531f02f7e4cb22e361f6215ee71587fc5fe9e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_14,F10,Localized nonspeech and transients,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,a09d713a48ccab3f291a1d29691de39edb53c8ee98682bdb0d125bea100acf4a,8a5f82414adc7b8a7f8afaad7fc31a3b44a3771d65f70dd7847999f7a8703213,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_15,F10,Localized nonspeech and transients,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ed2c2f898ad1cffb69c5f9e1c3027275fb60e3d7060ba3b1fd5c212aac04d4bf,45b2ec8ac43c81ef2c3ec213b785d8749280106822f295e003134307b4bd5947,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_16,F10,Localized nonspeech and transients,Arise 5th floor low table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_ba6b4113f6df628a21fe"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,incomplete_ambient_reference,False,False,3,19,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,7a5859a5da15d353ddcffaa8fcc030b9cc5642a2de7e166ca63791cde37c5524,0e27940226d98f763fffa7cea274c75a902953d6e815627826179ef2630ef627,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_17,F10,Localized nonspeech and transients,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""target_or_conversation""]",downstream_reserve,incomplete_ambient_reference,False,False,3,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,5fe3702a1317337bb5b8075f6bc9997fbeff5b64eceb72623c5af8edde42b411,fd431fc5c03a4d192084f4581a5066fe36ff51e7b03f5fbd9e15a501854bcf57,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_18,F10,Localized nonspeech and transients,Upper Loeb,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_gka"", ""CMU_ARCTIC_jmk""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,18,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,03742396a22789c5fb1a9e320d05d1b5b50a3c78a565ff9ef1ea0df1220fc7db,5e0b480d37ea6abf9538dab045440ac50b94cfca2ff2735ffbfca8aa8f03002e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_19,F10,Localized nonspeech and transients,Upper Loeb,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,22,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,6c910f04e57cf5df3da7af6a76a07825b5a609fcda06e901dcf5058474ad7f60,436c358cefae568c2d0f54a8aaa0a1478ef286b4bc9724c4fda7e0c5f7b6ae6b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_20,F10,Localized nonspeech and transients,Upper Loeb,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""target_or_conversation""]",downstream_reserve,incomplete_ambient_reference,False,False,3,33,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,a4a94532c639ade07f4fc9965a53c83152d71c471c504083046289325760bb56,3db42273d7674f5ce75e7ccceb1d9229b1f0a5201a68c065e50cacc864392a84,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,True
S45_11_01,F11,Multipoint ambience babble and music proxies,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671"", ""HIFITTS_9136""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,4,37,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,8441f01fdb914d263925e54ef18964bf8fa3d7728482fd3fbfb470265718b545,8b8d513c043b2680e82f998a37ea47f0c30884a3f99134c6343673a454814ecf,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_11_02,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ksp"", ""CMU_ARCTIC_ljm""]","[""background_talker"", ""target_or_conversation""]",development,incomplete_ambient_reference,False,False,4,36,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,b92837e51ad9a07278f177a4b88cf9bbd343bb959af31c732875f7e8b510be66,f8f2171b5ebd474bb5dae842acd7ee22c5b9cf8ea6a1dbac7d1c6144c92fc929,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_11_03,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_e2570918d433fe70613d"", ""CV_f82fc5dd15117edcfe9a""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,5de2292672cac211a46c14d8d9fc7d22178f6f70d4355adc0a5eb285dda400a2,76e4f1e0639b567a97bbffa7d3b8fefffca6e791522acd58f384f11d56947e37,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_11_04,F11,Multipoint ambience babble and music proxies,Library Conference Room,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_11614"", ""HIFITTS_11697"", ""HIFITTS_92""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,4,40,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,6421d8b13318e5f2be22f5803a3cb38d2c4f91e9c926a53c72d5115096a364f4,9bc49ca1c6a46715814f3b2495a273bfee36d4efdc96892a70ca3ff52670593b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_11_05,F11,Multipoint ambience babble and music proxies,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_lnh"", ""CMU_ARCTIC_rms""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,96b1370b21627934ef938f6d9739ed7ad4c6b237a7c3dad3fd2b4e498e9fe240,a868504602cfb4705392b6cfa978bdfd2303529aeac1de1c1ae71e7eb757f76b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_11_06,F11,Multipoint ambience babble and music proxies,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_0ec4d6799c8c83a9a047"", ""CV_2abbf1ec09fa0aeb6d9b""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,47,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,0ef0755e3cd964ac75b179503bfc1cc5c81b7ecb003ba6cd9dced2ce012ae896,6d507b7928a1568bb6ba2b06fdc2a8be78da376c425c6d001fa3639d0d7f491d,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_11_07,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097"", ""HIFITTS_6670""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,4,60,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,a2989e15a50b7d0ce1d0e3220d39c352164cece18dbcd07dfac49100092b1945,3827db30eb8b01cb5ef475a06edd69812e30d4f1464b5b01900762d095fd7634,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_11_08,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_aew"", ""CMU_ARCTIC_slp""]","[""background_talker"", ""target_or_conversation""]",development,incomplete_ambient_reference,False,False,4,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,0ee725685487a4824ea0a54f75f08f0f529c6582b04964944a4dfc9fb017e92e,e05ead2b2316764c535e3abc9e09610cf6e1d51ce80106d725ca6a9feef8fd19,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,True
S45_11_09,F11,Multipoint ambience babble and music proxies,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_3b33694cdeb42c66d688"", ""CV_5bb2ca9b27ebe4cea0b5""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,43,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,bdaaaf67e06ecb21b05c362daba1b4113f722ee6f4596627d4eb88f46746ec46,462b78ed38eeefc21bf28b3ee706edd0524936799c2450d6d8e43f794bdc5927,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_11_10,F11,Multipoint ambience babble and music proxies,Arise 5th floor low table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_6671"", ""HIFITTS_9136"", ""HIFITTS_92""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,4,46,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,9343ee070f7eaeafdf53d4aea910ff8771092ea0d0987eff175ff163182d9900,fb90e8d90507c1af10239aef73baff2b2f8f779efeadc123f7b8acbc2cabfa45,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_11_11,F11,Multipoint ambience babble and music proxies,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ahw"", ""CMU_ARCTIC_aup""]","[""background_talker"", ""target_or_conversation""]",development,incomplete_ambient_reference,False,False,4,43,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,274ec97b8c2df7188fd77723dd125ba54d4ed2d1c8353c4f1873506af90ce408,8c8f478a66f975ada5c5cc9cd2116acadde9dc3a86c7def0c3cbebc796843c3f,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_11_12,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,9cabf5117aa31c98721d63c417b9d5fa5f2d547acac6d023533499a331e7dca5,abd6320289b8fb30cc5c3315de32c7f4c08d5909e135bf45405b02419ba33c4c,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_11_13,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697"", ""HIFITTS_12787""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,4,46,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,8c5fb0dca953164408fec51a322004ce4636858677c2219e5f4b5e8d3f48d9f3,ef173947c6a2bf152a78d0883c169c706b2a787e5cf99a711d362d0fe5beffcf,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_11_14,F11,Multipoint ambience babble and music proxies,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_bdl"", ""CMU_ARCTIC_clb""]","[""background_talker"", ""target_or_conversation""]",development,incomplete_ambient_reference,False,False,4,42,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,5e169b07fad53a286ec9ee551437a7238c091f7860758f82602cb817eb8621b9,04ee119b47b7a1eeb13509757834f9e7ed6caec423b5b3d4438f98d35143155a,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_11_15,F11,Multipoint ambience babble and music proxies,Arise 5th floor low table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,34,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,febf67c3edd379e3ae4cf715e60a3e709dfac32939a60b9b3f9740407b922e00,100e45472208b4c91e9a31314134380fc1f80626ac0cc2bee322dde7686a23c4,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_11_16,F11,Multipoint ambience babble and music proxies,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,4,41,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,d52aad8225723bf483df66aa4293e7ece83e07e609916c6e18a56622ffd3babd,930ba98a65ce2e5109f976afc195a1bb4bb5fc7fddf5b85810592ca325840306,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_11_17,F11,Multipoint ambience babble and music proxies,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_axb"", ""CMU_ARCTIC_rxr""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,incomplete_ambient_reference,False,False,4,41,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ee242bb1e495ce025ffba27fcddcbbf6ecb863cbbb2594f2db9ae64d4f03dab0,b2546c86ec2e194626e5c01dbc8afff2b67188c00432af80d932fa4024b99205,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_11_18,F11,Multipoint ambience babble and music proxies,Upper Loeb,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""background_talker"", ""target_or_conversation""]",development,complete_nonoverlap,True,False,4,36,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,8bd36f9188c67e17e7acc02ee5ed213a45d38f78c33f22f260a34a3d77d59169,349c9795c700a21d54b71c62fb4e9f071938a29e537aadebf761cc161f24dbf1,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_11_19,F11,Multipoint ambience babble and music proxies,Upper Loeb,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_6097"", ""HIFITTS_6670"", ""HIFITTS_6671""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,4,54,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,0344a969d62bb32afded993dc3748aebccd295dd0c0ab8952918141ed6e1f14f,f768491a8013a69d3e1c32b1b03f5a3fcba0b815a32dc08881611fbbd0b36553,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_11_20,F11,Multipoint ambience babble and music proxies,Upper Loeb,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_awb"", ""CMU_ARCTIC_slt""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,incomplete_ambient_reference,False,False,4,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,bada32ce2d850feb7eabf959b78694e0850812628fe8249d255b616969c4b317,b39dd95617913f2394cdaff7407f992ef3fcd25bbbc9c2422ffeaa641b0a9790,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,True
S45_12_01,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,c6168304cbf2b42c1e1753723f09493b87f4700e1e0e323be6877ede6e488b05,dfbd107bd63c8782d7175461bef92215ad7336e8ab8659f8a258a8ca470f853b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
